ΖΑΧΑΡΗ ΛΕΥΚΗ ΠΡΟΕΛΕΥΣΗΣ Ε.Ε. 1 KGR|Λευκή κρυσταλλική ζάχαρη.|https://www.ab.gr/medias/sys_master/h38/he7/8808770043934.jpg|10
ΖΑΧΑΡΗ ΚΑΣΤΑΝΗ 500 GR|Φυσική ακατέργαστη ζάχαρη από ζαχαροκάλαμο. Είναι ιδανική για τον καφέ. Τον γλυκαίνει αναδεικνύοντας τη γεύση του. Με καστανή ζάχαρη Brown Crystal τα κέικ, τα κουλουράκια, οι μαρμελάδες, τα παγωτά, οι τάρτες και οι τούρτες αποκτούν μια γλύκα ξεχωριστή. Δοκιμάστε να πασπαλίσετε με  Brown Crystal τις κρέπες, τα δημητριακά, το γιαούρτι, τις φρουτοσαλάτες. Θα τους δώσει μια άλλη γεύση.|https://www.ab.gr/medias/sys_master/h31/hbf/8834730000414.jpg|10
ΞΥΔΙ ΑΠΛΟ 400 ML|Ξύδι από κρασί για σαλάτες και φαγητά από την 365.|https://www.ab.gr/medias/sys_master/hdf/hda/8835899883550.jpg|10
ΦΑΚΕΣ ΦΑΡΣΑΛΩΝ 500 GR|Η περιοχή των Φαρσάλων στη Λάρισα φημίζεται για τα παραδοσιακά προϊόντα της. Εκεί καλλιεργούνται οι ψιλές φακές Φαρσάλων που αποτελούν το καλύτερο υλικό για την αγαπημένη μας σούπα. Η ΆλφαΒήτα κοντά στην ελληνική γη.|https://www.ab.gr/medias/sys_master/h7d/hc0/8835798695966.jpg|10
ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ No 6 500 GR|Αγαπημένο πιάτο των πιο γνωστών chef, που πειραματίζονται με  gourmet προτάσεις, , των εργένηδων που ψάχνουν κάτι εύκολο, των εργαζόμενων γυναικών που θέλουν να μαγειρέψουν κάτι γρήγορο, των μαμάδων, που θέλουν να προσφέρουν ό,τι πιο νόστιμο στα παιδιά τους και φυσικά… όλων των μακαρονάδων ανά την υφήλιο!|https://www.ab.gr/medias/sys_master/ha8/h19/8930220802078.jpg|10
ΤΟΜΑΤΑ ΠΑΣΣΑΤΑ ΚΛΑΣΙΚΟ 3 Χ 250 GR|Το Pummaro διάλεξε 100% Ελληνικές τομάτες  χαρίζοντας στο φαγητό σας τη γεύση, και το άρωμα της Ελληνικής τομάτας.  Για μακαρονάδες, λαδερά, κοκκινιστά,  όσπρια, αλλά και για υπέροχες σάλτσες! Σε τρεις πρακτικές συσκευασίας των 250 g.|https://www.ab.gr/medias/sys_master/h84/h9f/8935254523934.jpg|10
ΞΥΔΙ  350 ML|Το Γνήσιο Ξίδι ΤΟΠ είναι το πλέον αναγνωρίσιμο ελληνικό ξίδι. Εδώ και δεκαετίες δηλώνει την παρουσία του στις ελληνικές κουζίνες, με τη γνωστή Pet συσκευασία. Ένα ιδιαίτερα αρωματικό ξίδι φτιαγμένο 100% από εκλεκτό κόκκινο και λευκό κρασί, που αποτελεί μια διαχρονική αξία των προϊόντων ΤΟΠ. Μπορεί να χρησιμοποιηθεί σε όλα τα πιάτα της παραδοσιακής και σύγχρονης κουζίνας που θέλουν ξίδι. Συνιστάται ιδιαίτερα στη μαγειρική με κοινό ξίδι, αλλά και για σπιτικά τουρσιά και ελιές.|https://www.ab.gr/medias/sys_master/h03/h3d/8834470936606.jpg|10
ΤΟΜΑΤΟΠΟΛΤΟΣ ΔΙΠΛΗΣ ΣΥΜΠΥΚΝΩΣΗΣ 28% 70 GR|Ο παραδοσιακός τοματοπολτός διπλής συμπύκνωσης (28-30 brix) σε μεταλλική συσκευασία 70g, με εύκολο άνοιγμα .|https://www.ab.gr/medias/sys_master/hc0/h07/8834404876318.jpg|10
ΤΟΜΑΤΑ ΨΙΛΟΚΟΜΜΕΝΗ 400 GR|Ψιλοκομμένες και αποφλοιωμένες τομάτες.|https://www.ab.gr/medias/sys_master/h4c/h96/8890522337310.jpg|10
ΜΑΚΑΡΟΝΙΑ ΛΙΝΓΚΟΥΙΝΙ LA COLLEZIONE 500 GR|"Το Linguine είναι από τα πιο διαδεδομένα Ιταλικά ""μακριά"" σχήματα ζυμαρικών. Η λέξη στα Ιταλικά σημαίνει ""μικρές γλώσσες"". Τα Linguine αντλούν την προέλευσή τους από την περιοχή της Genova με την πλούσια κουλτούρα και ιστορία."|https://www.ab.gr/medias/sys_master/h5a/h14/8809148645406.jpg|10
ΞΥΔΙ  400 ML|Γνήσιο ξύδι.|https://www.ab.gr/medias/sys_master/h60/ha5/8835844964382.jpg|10
ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ 500 GR|Πλούσιες σε σίδηρο και πρωτεΐνες. Ιδανικές για σούπα ή υγιεινές συνταγές. Επίσης σερβίρονται και ως συνοδευτικό.|https://www.ab.gr/medias/sys_master/hd3/h9c/8936707981342.jpg|10
ΤΟΜΑΤΑ ΨΙΛΟΚΟΜΜΕΝΗ 400 GR|Pummarό Ψιλοκομμένο με κόκκινες ζουμερές τομάτες ψιλοκομμένες και αποφλοιωμένες σε ελαφρά συμπυκνωμένο χυμό μέσα σε κονσέρβα! Έτσι απολαμβάνετε τη νοστιμιά της  τομάτας σε όλα σας τα φαγητά.|https://www.ab.gr/medias/sys_master/h9b/h1a/8935258259486.jpg|10
ΠΑΣΤΕΣ ΖΥΜΑΡΙΚΩΝ ΠΕΝΕΣ 500 GR|Ζυμαρικά. Μία λέξη που φέρνει στο μυαλό, εικόνες, αναμνήσεις, χαμόγελα και που ξυπνά όλες μας τις αισθήσεις. Σε τόσα διαφορετικά μεγέθη, σχήματα και χρώματα… Βρασμένα πολύ, με το χρονόμετρο, al dente… Μαγειρεμένα σκέτα, με βούτυρο και τυράκι, με απλή κόκκινη σάλτσα, με κιμά, στο φούρνο, σε σούπα, μακαρονο-σαλάτα, με χίλιους δυο τρόπους (φαντασία και όρεξη να έχει κανείς!)…|https://www.ab.gr/medias/sys_master/h4a/h50/8837873762334.jpg|10
ΠΑΣΤΕΣ ΖΥΜΑΡΙΚΩΝ ΚΡΙΘΑΡΑΚΙ ΜΕΤΡΙΟ 500 GR|Αγαπημένο πιάτο των πιο γνωστών chef, που πειραματίζονται με  gourmet προτάσεις, , των εργένηδων που ψάχνουν κάτι εύκολο, των εργαζόμενων γυναικών που θέλουν να μαγειρέψουν κάτι γρήγορο, των μαμάδων, που θέλουν να προσφέρουν ό,τι πιο νόστιμο στα παιδιά τους και φυσικά… όλων των μακαρονάδων ανά την υφήλιο!|https://www.ab.gr/medias/sys_master/h27/h36/8834502983710.jpg|10
ΑΛΕΥΡΙ ΟΛΩΝ ΤΩΝ ΧΡΗΣΕΩΝ 1 KGR|Αλεύρι για όλες τις χρήσεις.|https://www.ab.gr/medias/sys_master/h50/h60/8875703828510.jpg|10
ΡΥΖΙ BASMATI ΕΙΣΑΓΩΓΗΣ 500 GR|Φυσικά Αρωματικό ρύζι από την Ινδία. Η ποικιλία ρυζιού Basmati είναι γνωστή και ως «βασίλισσα των αρωμάτων». Φυτρώνει εδώ και χιλιάδες χρόνια στους πρόποδες των Ιμαλάϊων από όπου παίρνει το χαρακτηριστικό του άρωμα. Η Agrino επιλέγει προσεχτικά τις καλύτερες ποικιλίες Basmati από την φημισμένη κοιλάδα Punjab, την οποία διαρρέουν 5 παραπόταμοι του Ινδού.|https://www.ab.gr/medias/sys_master/h0f/h80/8836094918686.jpg|10
ΦΑΡΙΝΑ ΚΟΚΚΙΝΗ 500 GR|Η Φαρίνα ΓΙΩΤΗΣ, το πρώτο αλεύρι που φουσκώνει μόνο του, είναι το αλεύρι που για χρόνια εμπιστεύονται οι νοικοκυρές για να ετοιμάσουν τα πιο αφράτα νόστιμα κέικ αλλά και κάθε άλλη γλυκιά ή αλμυρή σπιτική δημιουργία. Η κλασσική για κέικ και γλυκίσματα.|https://www.ab.gr/medias/sys_master/h2f/hf7/8839164002334.jpg|10
ΣΠΑΓΓΕΤΙ ΟΛΙΚΗΣ ΑΛΕΣΕΩΣ  500 GR|Τα ζυμαρικά Oλικής Aλέσεως, παρασκευάζονται από ολόκληρο τον καρπό του σιταριού και είναι πλούσια σε υδατάνθρακες και φυτικές ίνες. Προσφέρουν στον οργανισμό ενέργεια και αποτελούν επιλογή υγιεινής διατροφής, ειδικά εάν συνδυαστούν με μια ελαφριά κόκκινη σάλτσα τομάτας. Μια ισορροπημένη διατροφή, σε συνδυασμό με την καθημερινή, ήπια σωματική άσκηση, μπορεί να συμβάλλει στον έλεγχο και τη διατήρηση του ιδανικού σωματικού μας βάρους.|https://www.ab.gr/medias/sys_master/h00/h8b/8807996456990.jpg|10
AB ΚΑΣΤΑΝΗ ΖΑΧΑΡΗ 500ΓΡ  500GR||https://www.ab.gr/medias/sys_master/h9a/h30/8903917174814.jpg|10
ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ No 5 ΟΛΙΚΗΣ ΑΛΕΣΗΣ 500 GR|Τα Spaghetti γεννήθηκαν στη Νάπολη, και οφείλουν την ονομασία τους στον Antonio Viviani το 1842, επειδή έμοιαζαν με μικρά κομμάτια σπάγκου. Αρχικά είχαν μήκος κάπου 50 εκατοστά, με τον καιρό όμως, άρχισαν να κόβονται, μέχρι που έφτασαν στο σημερινό τους μήκος των 25 εκατοστών. Σήμερα τα Σπαγγέτι N°5 της Barilla είναι παντού συνώνυμα με το ιταλικό στυλ: κανένας δεν μπορεί να αντισταθεί στην κομψή και ευέλικτη μορφή τους, ούτε και στη συναρπαστική διαδικασία να τα τυλίγει γύρω από το πιρούνι.|https://www.ab.gr/medias/sys_master/h62/hb6/8930250489886.jpg|10
ΒΑΝΙΛΙΝΗ  5 ΤΕΜ|Βανιλινή. Είναι επιλεγμένα από τις καλύτερες ποικιλίες μπαχαρικών. Θα δώσουν ιδιαίτερα ξεχωριστή γεύση τόσο στα φαγητά όσο και στα γλυκά σας.|https://www.ab.gr/medias/sys_master/h8a/h80/8911229517854.jpg|10
ΤΟΜΑΤΑ ΣΤΟΝ ΤΡΙΦΤΗ 250 GR|Νέα σύνθεση για ακόμη πιο σπιτική υφή, γεύση και άρωμα! Όπως την τρίβετε εσείς, τόσο απλά, τόσο σπιτικά! Ιδανική για σάλτσες, λαδερά και κοκκινιστά, δίνει στις δημιουργίες σας το άρωμα και τη γεύση της σπιτικής φρεσκοτριμμένης ντομάτας.|https://www.ab.gr/medias/sys_master/hce/hb2/8838084001822.jpg|10
ΤΟΜΑΤΑ ΣΤΟΝ ΤΡΙΦΤΗ 500 ML|Τριμμένες τομάτες σε χυμό τομάτας, σε χάρτινη συσκευασία 500g, που ανοίγει εύκολα με το χέρι.|https://www.ab.gr/medias/sys_master/h48/h85/8834912321566.jpg|10
ΤΟΜΑΤΑ ΠΑΣΣΑΤΑ ΠΕΡΑΣΤΗ 500 GR|Ελαφρά συμπυκνωμένος χυμός  τομάτας.|https://www.ab.gr/medias/sys_master/h5d/h6c/8911497101342.jpg|10
ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ No 5 500 GR|Τα Spaghetti γεννήθηκαν στη Νάπολη, και οφείλουν την ονομασία τους στον Antonio Viviani το 1842, επειδή έμοιαζαν με μικρά κομμάτια σπάγκου. Αρχικά είχαν μήκος κάπου 50 εκατοστά, με τον καιρό όμως άρχισαν να κόβονται, μέχρι που έφτασαν στο σημερινό τους μήκος των 25 εκατοστών. Σήμερα τα Spaghetti N°5 της Barilla είναι παντού συνώνυμα με το ιταλικό στυλ: κανένας δεν μπορεί να αντισταθεί στην κομψότητα  τους, ούτε και στη συναρπαστική διαδικασία να τα τυλίγει γύρω από το πιρούνι.|https://www.ab.gr/medias/sys_master/hc0/h12/8809135210526.jpg|10
ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙΝΗ No 10 500 GR|Αγαπημένο πιάτο των πιο γνωστών chef, που πειραματίζονται με  gourmet προτάσεις, , των εργένηδων που ψάχνουν κάτι εύκολο, των εργαζόμενων γυναικών που θέλουν να μαγειρέψουν κάτι γρήγορο, των μαμάδων, που θέλουν να προσφέρουν ό,τι πιο νόστιμο στα παιδιά τους και φυσικά… όλων των μακαρονάδων ανά την υφήλιο!|https://www.ab.gr/medias/sys_master/h97/hc7/8930217394206.jpg|10
ΚΑΛΑΜΠΟΚΙ ΚΛΑΣΣΙΚΟ 3 X 150 GR|Κόκκοι καλαμποκιού σε άλμη.|https://www.ab.gr/medias/sys_master/hfe/hef/8836048912414.jpg|10
