ΥΓΡΟ ΣΑΠΟΥΝΙ ΑΝΤΑΛΛΑΚΤΙΚΟ SOOTHE 750 ML|Τα Dettol Αντιβακτηριδιακά Υγρά Κρεμοσάπουνα προλαμβάνουν την εξάπλωση των βακτηριδίων και συμβάλλουν στην καθαριότητα των χεριών! Το πλύσιμο των χεριών είναι ένας από τους καλύτερους τρόπους για να προστατευτείτε από την εξάπλωση των βακτηριδίων. Τα Dettol Αντιβακτηριδιακά Κρεμοσάπουνα όχι μόνο καθαρίζουν και φροντίζουν το δέρμα, επιπλέον προσφέρουν ανώτερη προστασία απομακρύνοντας τα βακτηρίδια. Είναι ιδανικά για χρήση στην κουζίνα και το μπάνιο.|https://www.ab.gr/medias/sys_master/h45/h80/8934907904030.jpg|7
ΥΓΡΟ ΣΑΠΟΥΝΙ ΑΝΤΑΛΛΑΚΤΙΚΟ SENSITIVE 750 ML|Τα Dettol Αντιβακτηριδιακά Υγρά Κρεμοσάπουνα προλαμβάνουν την εξάπλωση των βακτηριδίων και συμβάλλουν στην καθαριότητα των χεριών! Κρατούν τα χέρια όλων των μελών της οικογένειάς σας απαλά, ενυδατωμένα και προστατευμένα από τα βακτηρίδια. Είναι δερματολογικά ελεγμένα. 10 φορές πιο αποτελεσματικά στην καταπολέμηση των βακτηριδίων από τα κοινά σαπούνια.|https://www.ab.gr/medias/sys_master/hdb/h0c/8934909149214.jpg|7
ΩΤΟΚΑΘΑΡΙΣΤΕΣ ΒΑΖΟ 100 ΤΕΜ|Από 100% αγνό βαμβάκι. Ολοκληρωμένη καθαριότητα. Καθαρίζουν ανάμεσα στα δάχτυλα του μωρού και άλλες εσοχές της επιδερμίδας.|https://www.ab.gr/medias/sys_master/hd6/h07/8836005462046.jpg|7
ΣΕΡΒΙΕΤΑΚΙΑ ALL COTTON NORMAL ECOΝΟΜΥ 40 ΤΕΜ|Τα μόνα με 100% βαμβακερό κάλυμμα. Τα σερβιετάκια EveryDay All Cotton φέρνουν την αγνότητα της φύσης σε επαφή με την επιδερμίδα σας, κάθε μέρα, χάρη στο 100% βαμβακερό κάλυμμά τους. Ανατομικά σχεδιασμένα. Με υγιεινό 100% βαμβακερό κάλυμμα, για μοναδικά υγιεινή προστασία. Σε ατομική συσκευασία. Με απορροφητικό πυρήνα από άκρη σε άκρη.|https://www.ab.gr/medias/sys_master/hb2/hb9/8924249391134.jpg|7
ΥΠΟΣΕΝΤΟΝΑ SENSITIVE FRESH MAXI PLUS 82 X 60 CM 15 ΤΕΜ|Aπορροφητικά υποσέντονα που προστατεύουν υγιεινά από διαρροές.|https://www.ab.gr/medias/sys_master/hdc/ha0/8831695224862.jpg|7
ΩΤΟΚΑΘΑΡΙΣΤΕΣ ΑΝΤΑΛΛΑΚΤΙΚΟ 200 ΤΕΜ|Ωτοκαθαριστές με άκρες από 100% καθαρό, υδρόφιλο βαμβάκι ΜΕΓΑ, για καθημερινή υγιεινή φροντίδα και περιποίηση. Μικροβιολογικά ελεγμένοι.|https://www.ab.gr/medias/sys_master/h35/h05/8839294156830.jpg|7
ΣΕΡΒΙΕΤΕΣ ULTRA PLATINUM NIGHT 12 ΤΕΜ||https://www.ab.gr/medias/sys_master/h59/h53/8922598539294.jpg|7
ΔΙΣΚΟΙ ΝΤΕΜΑΚΙΓΙΑΖ DUO PLUS OVAL 50TEM|DEMAKUP  ΔΙΣΚΟΙ ΝΤΕΜΑΚΙΓΙΑΖ DUO PLUS OVAL 50TEM|https://www.ab.gr/medias/sys_master/h83/hf7/8860065792030.jpg|7
ΣΕΡΒΙΕΤΕΣ HYPER DRY ULTRA PLUS SUPER ECONOMY 18 ΤΕΜ|Μεγαλύτερου μήκους σερβιέτα, πολύ λεπτή, με φτερά προστασίας. Με υπερ-απορροφητικό κάλυμμα τεχνολογίας “eliptica”. Χάρη στις ειδικές τρυπούλες σε σχήμα έλλειψης που διαθέτει, διαχέει την υγρασία κυρίως κατά μήκος της σερβιέτας, σε αντίθεση με άλλες σερβιέτες, που διαθέτουν στρογγυλές τρυπούλες, διαχέοντας την υγρασία εξίσου κατά μήκος και κατά πλάτος. Έτσι, μειώνει την πιθανότητα πλαϊνών διαρροών, ενώ παράλληλα απορροφά ταχύτατα την υγρασία, αφήνοντας μοναδικά στεγνή την επιφάνεια. Συνιστάται από την Ένωση Μαιευτήρων Γυναικολόγων Ελλάδος.|https://www.ab.gr/medias/sys_master/h14/hb0/8924008349726.jpg|7
ΣΕΡΒΙΕΤΕΣ HYPER DRY ULTRA PLUS NORMAL ECONOMY 18 ΤΕΜ|Κανονικού μήκους σερβιέτα, πολύ λεπτή, με φτερά προστασίας. Με υπερ-απορροφητικό κάλυμμα τεχνολογίας “eliptica”. Χάρη στις ειδικές τρυπούλες σε σχήμα έλλειψης που διαθέτει, διαχέει την υγρασία κυρίως κατά μήκος της σερβιέτας, σε αντίθεση με άλλες σερβιέτες, που διαθέτουν στρογγυλές τρυπούλες, διαχέοντας την υγρασία εξίσου κατά μήκος και κατά πλάτος. Έτσι, μειώνει την πιθανότητα πλαϊνών διαρροών, ενώ παράλληλα απορροφά ταχύτατα την υγρασία, αφήνοντας μοναδικά στεγνή την επιφάνεια. Συνιστάται από την Ένωση Μαιευτήρων Γυναικολόγων Ελλάδος.|https://www.ab.gr/medias/sys_master/h64/h05/8924010446878.jpg|7
